Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\IMG\robocam_2018_09_19_18_52_00_257.jpg;0;1;0;3.528392;24.58259;97.96475;0.6552955;11.34797;0.2915472
D:\IMG\robocam_2018_09_19_18_52_00_371.jpg;-4.781013;1;0;3.604125;24.94797;98.03049;1.064257;10.4384;359.967
D:\IMG\robocam_2018_09_19_18_52_00_477.jpg;-9.928283;0.6568487;0;3.664901;25.38807;98.09576;1.214609;7.75058;359.6596
D:\IMG\robocam_2018_09_19_18_52_00_581.jpg;-14.66978;0.3407486;0;3.699873;25.74713;98.12738;0.6913832;4.103508;359.4271
D:\IMG\robocam_2018_09_19_18_52_00_683.jpg;-15;0.02616047;0;3.704984;26.10233;98.13064;359.9466;0.4499207;358.8
D:\IMG\robocam_2018_09_19_18_52_00_783.jpg;-10.42506;0;0;3.679819;26.46165;98.12694;359.5925;357.6067;358.6383
D:\IMG\robocam_2018_09_19_18_52_00_890.jpg;-5.909933;0;0;3.656521;26.8261;98.11256;359.6882;355.9017;358.9946
D:\IMG\robocam_2018_09_19_18_52_00_994.jpg;-1.140109;0;0;3.625034;27.26304;98.07969;0.03385391;355.3264;359.4476
D:\IMG\robocam_2018_09_19_18_52_01_099.jpg;0;0;0;3.591622;27.62214;98.04961;0.1725676;355.2175;359.7383
D:\IMG\robocam_2018_09_19_18_52_01_204.jpg;0;0;0;3.572064;27.97741;98.01946;0.203735;355.2057;359.994
D:\IMG\robocam_2018_09_19_18_52_01_310.jpg;0;0;0;3.552574;28.32913;97.98941;0.1428812;355.204;0.2070157
D:\IMG\robocam_2018_09_19_18_52_01_417.jpg;4.783914;0;0;3.533092;28.74673;97.9618;359.9439;356.2474;0.531056
D:\IMG\robocam_2018_09_19_18_52_01_520.jpg;9.575999;0;0;3.507066;29.09319;97.95222;359.832;358.2226;0.9326923
D:\IMG\robocam_2018_09_19_18_52_01_626.jpg;14.20806;0;0;3.478498;29.44073;97.95727;359.9779;1.149475;1.288411
D:\IMG\robocam_2018_09_19_18_52_01_731.jpg;15;0;0;3.448312;29.78178;97.97578;359.9831;4.639343;1.211696
D:\IMG\robocam_2018_09_19_18_52_01_839.jpg;15;0;0;3.418494;30.18256;98.03259;359.9724;8.923981;1.163174
D:\IMG\robocam_2018_09_19_18_52_01_954.jpg;10.14079;0;0;3.37524;30.51168;98.09935;0.01207092;11.68857;1.155456
D:\IMG\robocam_2018_09_19_18_52_02_055.jpg;4.980726;0;0;3.35186;30.90042;98.19022;359.9625;13.63938;1.042397
D:\IMG\robocam_2018_09_19_18_52_02_164.jpg;0.4510742;0;0;3.329786;31.22171;98.26985;359.9237;14.12495;0.918587
D:\IMG\robocam_2018_09_19_18_52_02_271.jpg;0;0;0;3.310913;31.5406;98.34978;359.8548;14.19352;0.7605185
D:\IMG\robocam_2018_09_19_18_52_02_373.jpg;0;0;0;3.292387;31.85721;98.42958;359.7629;14.19776;0.5802122
D:\IMG\robocam_2018_09_19_18_52_02_484.jpg;0;0;0;3.273933;32.23447;98.52487;359.6365;14.19486;0.3485314
D:\IMG\robocam_2018_09_19_18_52_02_589.jpg;0;0;0;3.251701;32.54681;98.60401;359.5308;14.19389;0.1586323
D:\IMG\robocam_2018_09_19_18_52_02_699.jpg;-4.788924;0;0;3.233377;32.92131;98.69044;359.4265;13.12354;359.7977
D:\IMG\robocam_2018_09_19_18_52_02_801.jpg;-9.70526;0;0;3.207091;33.235;98.74962;359.4529;11.10261;359.3614
D:\IMG\robocam_2018_09_19_18_52_02_915.jpg;-14.2846;0;0;3.178993;33.61669;98.80133;359.8732;7.595764;358.8605
D:\IMG\robocam_2018_09_19_18_52_03_020.jpg;-15;0;0;3.134119;33.92879;98.82066;0.008006263;3.464317;358.5417
D:\IMG\robocam_2018_09_19_18_52_03_127.jpg;-15;0;0;3.112513;34.23703;98.82882;-0.001342132;359.7524;358.8441
D:\IMG\robocam_2018_09_19_18_52_03_233.jpg;-15;0;0;3.093183;34.54062;98.80603;359.9553;356.2367;358.9055
D:\IMG\robocam_2018_09_19_18_52_03_338.jpg;-15;0;0;3.055626;34.90092;98.75453;-0.0008087904;352.0125;358.8028
D:\IMG\robocam_2018_09_19_18_52_03_445.jpg;-15;0;0;3.027507;35.19444;98.69469;359.9806;348.5396;358.8695
D:\IMG\robocam_2018_09_19_18_52_03_555.jpg;-15;0;0;3.000657;35.53805;98.59808;-0.00300635;344.3376;358.8297
D:\IMG\robocam_2018_09_19_18_52_03_663.jpg;-10.04373;0;0;2.974221;35.81771;98.50444;359.9767;341.6571;358.9145
D:\IMG\robocam_2018_09_19_18_52_03_769.jpg;-5.222401;0;0;2.955268;36.09344;98.40333;359.9554;340.0859;358.9768
D:\IMG\robocam_2018_09_19_18_52_03_880.jpg;-0.4420235;0;0;2.93925;36.42197;98.28194;359.9031;339.6024;359.1387
D:\IMG\robocam_2018_09_19_18_52_03_986.jpg;0;0;0;2.919395;36.69349;98.1811;359.8287;339.5571;359.3087
D:\IMG\robocam_2018_09_19_18_52_04_095.jpg;0;0.3187053;0;2.903043;37.01964;98.05957;359.7777;339.5526;359.5278
D:\IMG\robocam_2018_09_19_18_52_04_198.jpg;0;0.6436605;0;2.912998;37.29559;97.9566;359.8481;339.5519;359.7085
D:\IMG\robocam_2018_09_19_18_52_04_300.jpg;0;0.9531161;0;2.947796;37.57891;97.85078;0.0848511;339.5519;359.8778
D:\IMG\robocam_2018_09_19_18_52_04_408.jpg;4.639034;0.6438472;0;3.007971;37.87035;97.74914;0.4116827;340.4309;0.1623927
D:\IMG\robocam_2018_09_19_18_52_04_514.jpg;9.458937;0.3225203;0;3.043423;38.16451;97.65882;0.590995;342.4429;0.5474798
D:\IMG\robocam_2018_09_19_18_52_04_616.jpg;14.23164;0.004340477;0;3.049397;38.51207;97.57374;0.2862732;346.4346;1.041828
D:\IMG\robocam_2018_09_19_18_52_04_717.jpg;9.653694;0;0;3.023045;38.79646;97.51602;359.7024;349.0076;1.161927
D:\IMG\robocam_2018_09_19_18_52_04_823.jpg;5.059008;0;0;3.003524;39.08908;97.46302;359.6259;350.3475;0.9288863
D:\IMG\robocam_2018_09_19_18_52_04_926.jpg;0.3192819;0.3159817;0;2.984426;39.38704;97.41281;359.8597;350.6668;0.5232831
D:\IMG\robocam_2018_09_19_18_52_05_029.jpg;0;0.6264864;0;2.98491;39.68806;97.36383;0.1249277;350.7076;0.1833584
D:\IMG\robocam_2018_09_19_18_52_05_132.jpg;0;0.9352163;0;3.018162;39.99564;97.31403;0.4909353;350.7103;359.8868
D:\IMG\robocam_2018_09_19_18_52_05_237.jpg;0;1;0;3.076716;40.37355;97.25471;0.9343349;350.7554;359.7216
D:\IMG\robocam_2018_09_19_18_52_05_341.jpg;0;1;0;3.156724;40.69382;97.20648;1.173144;350.815;359.8165
D:\IMG\robocam_2018_09_19_18_52_05_450.jpg;0;1;0;3.225024;41.01909;97.15588;1.308473;350.8149;-0.001742152
D:\IMG\robocam_2018_09_19_18_52_05_558.jpg;-4.876507;1;0;3.293314;41.41501;97.08289;1.412728;349.6699;0.001741267
D:\IMG\robocam_2018_09_19_18_52_05_663.jpg;-9.696468;1;0;3.37217;41.74664;97.00883;1.338386;347.5577;359.9372
D:\IMG\robocam_2018_09_19_18_52_05_768.jpg;-14.49987;1;0;3.434571;42.07562;96.91586;1.065221;344.1694;359.7034
D:\IMG\robocam_2018_09_19_18_52_05_873.jpg;-15;1;0;3.490492;42.39995;96.80166;0.5980715;340.3568;359.2993
D:\IMG\robocam_2018_09_19_18_52_05_976.jpg;-10.27913;1;0;3.546361;42.78639;96.64288;359.9111;336.8382;358.7758
D:\IMG\robocam_2018_09_19_18_52_06_076.jpg;-5.622525;1;0;3.618298;43.11921;96.49839;359.863;335.3218;358.7953
D:\IMG\robocam_2018_09_19_18_52_06_182.jpg;-1.137279;1;0;3.659601;43.46159;96.34241;0.2022378;334.6127;359.1049
D:\IMG\robocam_2018_09_19_18_52_06_283.jpg;0;1;0;3.733798;43.80817;96.17887;0.5506886;334.4535;359.3986
D:\IMG\robocam_2018_09_19_18_52_06_383.jpg;0;1;0;3.797063;44.1609;96.01135;0.9543089;334.4623;359.6898
D:\IMG\robocam_2018_09_19_18_52_06_485.jpg;0;1;0;3.859167;44.51965;95.84149;1.36812;334.5138;-0.005347427
D:\IMG\robocam_2018_09_19_18_52_06_582.jpg;0;1;0;3.921025;44.87765;95.66708;1.477628;334.4781;-0.002088171
D:\IMG\robocam_2018_09_19_18_52_06_687.jpg;4.405718;1;0;3.991628;45.24106;95.49683;1.375441;335.1863;0.03630801
D:\IMG\robocam_2018_09_19_18_52_06_786.jpg;9.097905;1;0;4.053544;45.61373;95.33607;1.205676;337.0511;0.2039077
D:\IMG\robocam_2018_09_19_18_52_06_888.jpg;13.61911;1;0;4.111241;45.99537;95.19283;0.8416541;340.1451;0.5167349
D:\IMG\robocam_2018_09_19_18_52_06_984.jpg;15;1;0;4.163352;46.38533;95.07179;0.2617078;343.8813;0.9902114
D:\IMG\robocam_2018_09_19_18_52_07_081.jpg;15;1;0;4.211771;46.78652;94.96944;359.801;347.3768;1.382072
D:\IMG\robocam_2018_09_19_18_52_07_181.jpg;10.60316;1;0;4.241639;47.20278;94.87649;359.9506;349.9781;1.216017
D:\IMG\robocam_2018_09_19_18_52_07_278.jpg;6.123876;1;0;4.254531;47.63279;94.80514;0.1797608;352.2307;1.022968
D:\IMG\robocam_2018_09_19_18_52_07_385.jpg;1.768496;1;0;4.349512;48.06817;94.74649;0.2342038;353.3119;0.8771158
D:\IMG\robocam_2018_09_19_18_52_07_487.jpg;0;1;0;4.410769;48.51165;94.69344;0.3534404;353.5814;0.7751845
D:\IMG\robocam_2018_09_19_18_52_07_589.jpg;0;1;0;4.469017;48.96252;94.6411;0.5503864;353.6054;0.6352482
D:\IMG\robocam_2018_09_19_18_52_07_694.jpg;0;1;0;4.52773;49.42025;94.58821;0.8073418;353.5748;0.4503517
D:\IMG\robocam_2018_09_19_18_52_07_804.jpg;0;1;0;4.58568;49.97791;94.52325;1.161456;353.5082;0.1850627
D:\IMG\robocam_2018_09_19_18_52_07_910.jpg;-4.926384;0.6715744;0;4.654832;50.44615;94.46377;1.412516;352.7327;359.963
D:\IMG\robocam_2018_09_19_18_52_08_012.jpg;-9.762832;0.3491446;0;4.686268;50.90829;94.39577;1.291739;350.8236;359.8546
D:\IMG\robocam_2018_09_19_18_52_08_116.jpg;-14.35381;0.6552097;0;4.692031;51.45193;94.28559;0.7473522;347.1252;359.3883
D:\IMG\robocam_2018_09_19_18_52_08_216.jpg;-15;0.9653419;0;4.715395;51.89668;94.16785;0.02327974;343.5803;358.8068
D:\IMG\robocam_2018_09_19_18_52_08_315.jpg;-10.50446;1;0;4.753649;52.34857;94.0339;359.7714;340.9594;358.6381
D:\IMG\robocam_2018_09_19_18_52_08_414.jpg;-6.031081;1;0;4.774652;52.80897;93.88134;0.094463;339.1175;358.9103
D:\IMG\robocam_2018_09_19_18_52_08_512.jpg;-1.582271;1;0;4.834171;53.17663;93.74455;0.2960815;338.1775;359.098
D:\IMG\robocam_2018_09_19_18_52_08_611.jpg;0;1;0;4.879789;53.63666;93.56387;0.4547645;337.7616;359.2959
D:\IMG\robocam_2018_09_19_18_52_08_708.jpg;0;1;0;4.938138;54.10114;93.37611;0.6740588;337.7014;359.4396
D:\IMG\robocam_2018_09_19_18_52_08_805.jpg;0;1;0;4.993593;54.56976;93.18586;0.9460286;337.7227;359.6111
D:\IMG\robocam_2018_09_19_18_52_08_903.jpg;0;1;0;5.00414;55.03894;92.99587;1.231238;337.7995;359.8235
D:\IMG\robocam_2018_09_19_18_52_09_005.jpg;0;1;0;5.002139;55.50801;92.80563;1.512891;337.8653;-0.002016035
D:\IMG\robocam_2018_09_19_18_52_09_100.jpg;0;1;0;5.007167;55.96975;92.61513;1.407357;337.9693;359.993
D:\IMG\robocam_2018_09_19_18_52_09_202.jpg;0;1;0;4.982643;56.43189;92.42494;1.311115;337.8986;-0.001861714
D:\IMG\robocam_2018_09_19_18_52_09_302.jpg;0;1;0;5.003716;56.89498;92.23448;1.281077;337.8971;-0.00119793
D:\IMG\robocam_2018_09_19_18_52_09_403.jpg;0;1;0;5.008768;57.35911;92.04362;1.307385;337.8628;-0.001483071
D:\IMG\robocam_2018_09_19_18_52_09_497.jpg;0;1;0;5.016514;57.82405;91.85218;1.377453;337.8074;-0.001369475
D:\IMG\robocam_2018_09_19_18_52_09_599.jpg;0;1;0;5.022199;58.28882;91.66035;1.460374;337.7603;-0.001536545
D:\IMG\robocam_2018_09_19_18_52_09_707.jpg;0;1;0;5.01655;58.75295;91.46813;1.512185;337.7076;-0.004247615
D:\IMG\robocam_2018_09_19_18_52_09_812.jpg;0;1;0;5.000802;59.21466;91.27641;1.420833;337.6502;-0.001354768
D:\IMG\robocam_2018_09_19_18_52_09_911.jpg;0;1;0;5.009545;59.67731;91.08377;1.392542;337.5954;-0.001531482
D:\IMG\robocam_2018_09_19_18_52_10_007.jpg;0;1;0;5.023647;60.14008;90.8906;1.402451;337.5334;-0.0014724
D:\IMG\robocam_2018_09_19_18_52_10_112.jpg;0;1;0;5.016029;60.60301;90.69682;1.442864;337.4597;-0.0007235358
D:\IMG\robocam_2018_09_19_18_52_10_214.jpg;0;1;0;4.987109;61.15932;90.46308;1.527878;337.3968;-0.001829167
D:\IMG\robocam_2018_09_19_18_52_10_317.jpg;0;1;0;5.019522;61.61914;90.26918;1.402561;337.3438;-0.001423881
D:\IMG\robocam_2018_09_19_18_52_10_415.jpg;0;1;0;5.013593;62.08011;90.07434;1.350125;337.2826;-0.001179602
D:\IMG\robocam_2018_09_19_18_52_10_509.jpg;0;1;0;5.004318;62.44952;89.91788;1.349297;337.2343;-0.001419365
D:\IMG\robocam_2018_09_19_18_52_10_611.jpg;0;1;0;5.014185;62.91149;89.72175;1.383417;337.1727;-0.001088558
D:\IMG\robocam_2018_09_19_18_52_10_710.jpg;0;1;0;4.998695;63.37363;89.52496;1.444964;337.1009;-0.001433622
D:\IMG\robocam_2018_09_19_18_52_10_806.jpg;-4.43882;1;0;5.009101;63.83477;89.32365;1.527592;336.4244;-0.0006788311
D:\IMG\robocam_2018_09_19_18_52_10_902.jpg;-8.778074;1;0;5.028479;64.28805;89.11489;1.400227;334.808;359.9858
D:\IMG\robocam_2018_09_19_18_52_11_005.jpg;-4.478057;1;0;5.013939;64.73802;88.89725;1.322504;333.5544;359.8398
D:\IMG\robocam_2018_09_19_18_52_11_111.jpg;0;1;0;5.000075;65.18617;88.67786;1.184382;333.2067;359.759
D:\IMG\robocam_2018_09_19_18_52_11_212.jpg;0;1;0;5.018206;65.6338;88.45597;1.101732;333.2493;359.6931
D:\IMG\robocam_2018_09_19_18_52_11_311.jpg;0;1;0;5.017834;66.08239;88.23351;1.078643;333.3462;359.6963
D:\IMG\robocam_2018_09_19_18_52_11_412.jpg;0;1;0;5.017641;66.53208;88.01091;1.118421;333.4545;359.7579
D:\IMG\robocam_2018_09_19_18_52_11_511.jpg;0;1;0;5.015119;66.9829;87.78847;1.219283;333.5651;359.8607
D:\IMG\robocam_2018_09_19_18_52_11_615.jpg;0;1;0;4.983037;67.52575;87.5212;1.404597;333.6231;-0.003401656
D:\IMG\robocam_2018_09_19_18_52_11_718.jpg;0;1;0;5.026221;67.97623;87.29715;1.520228;333.6545;-0.002892162
D:\IMG\robocam_2018_09_19_18_52_11_820.jpg;0;1;0;5.012854;68.42157;87.07467;1.351296;333.624;-0.001323183
D:\IMG\robocam_2018_09_19_18_52_11_916.jpg;0;1;0;5.012963;68.86869;86.85057;1.281553;333.5758;-0.001692336
D:\IMG\robocam_2018_09_19_18_52_12_021.jpg;0;1;0;5.005128;69.31667;86.6257;1.275947;333.5558;-0.001259468
D:\IMG\robocam_2018_09_19_18_52_12_134.jpg;0;1;0;5.008472;69.8552;86.35503;1.334028;333.5031;-0.00132659
D:\IMG\robocam_2018_09_19_18_52_12_244.jpg;0;1;0;5.014334;70.30411;86.12892;1.412451;333.4494;-0.001359514
D:\IMG\robocam_2018_09_19_18_52_12_350.jpg;0;1;0;4.997376;70.75327;85.90211;1.506553;333.3927;-0.001437878
D:\IMG\robocam_2018_09_19_18_52_12_454.jpg;-4.736405;1;0;5.005609;71.1974;85.67219;1.434727;332.6546;0.0007609508
D:\IMG\robocam_2018_09_19_18_52_12_552.jpg;-9.405077;1;0;5.01195;71.63655;85.43248;1.369798;330.9305;359.9567
D:\IMG\robocam_2018_09_19_18_52_12_660.jpg;-13.86694;1;0;5.017102;72.1467;85.12635;1.064683;327.1656;359.6504
D:\IMG\robocam_2018_09_19_18_52_12_764.jpg;-9.023618;1;0;4.950257;72.55571;84.85328;0.5651029;324.5482;359.2444
D:\IMG\robocam_2018_09_19_18_52_12_870.jpg;-4.330334;1;0;5.010796;72.95443;84.56845;359.9619;322.9675;358.8344
D:\IMG\robocam_2018_09_19_18_52_12_973.jpg;0;1;0;5.010491;73.35807;84.27557;359.8485;322.6682;358.8803
D:\IMG\robocam_2018_09_19_18_52_13_076.jpg;0;1;0;5.01023;73.84633;83.91154;0.2745536;322.6831;359.1954
D:\IMG\robocam_2018_09_19_18_52_13_177.jpg;-4.585029;1;0;5.011483;74.24752;83.60128;0.6271468;322.0499;359.3707
D:\IMG\robocam_2018_09_19_18_52_13_279.jpg;-9.142758;1;0;5.011763;74.63976;83.28337;0.8577946;320.3513;359.4723
D:\IMG\robocam_2018_09_19_18_52_13_376.jpg;-13.73892;0.6935894;0;5.003683;75.01349;82.95336;0.7779087;317.4152;359.3944
D:\IMG\robocam_2018_09_19_18_52_13_472.jpg;-9.369043;0.4022646;0;5.000009;75.29982;82.68206;0.4801016;315.2979;359.2347
D:\IMG\robocam_2018_09_19_18_52_13_568.jpg;-5.044456;0.1139588;0;4.997321;75.6442;82.33465;359.9568;313.6671;358.8629
D:\IMG\robocam_2018_09_19_18_52_13_664.jpg;-0.7334824;0;0;4.980967;75.9888;81.98286;359.7331;313.0785;358.888
D:\IMG\robocam_2018_09_19_18_52_13_763.jpg;0;0;0;4.953678;76.33309;81.62572;359.8865;313.1609;359.2594
D:\IMG\robocam_2018_09_19_18_52_13_855.jpg;-4.426982;0;0;4.916258;76.66596;81.26421;359.9787;312.576;359.4286
D:\IMG\robocam_2018_09_19_18_52_13_955.jpg;-8.566282;0;0;4.88854;76.98674;80.89781;359.9907;311.028;359.3684
D:\IMG\robocam_2018_09_19_18_52_14_044.jpg;-13.06279;0;0;4.858661;77.23117;80.59805;359.9877;309.0325;359.1032
D:\IMG\robocam_2018_09_19_18_52_14_133.jpg;-15;0;0;4.830454;77.46322;80.29177;359.9943;306.5218;358.705
D:\IMG\robocam_2018_09_19_18_52_14_216.jpg;-15;0;0;4.803482;77.74357;79.90543;359.9928;303.1395;358.7035
D:\IMG\robocam_2018_09_19_18_52_14_308.jpg;-15;0;0;4.775983;77.94748;79.58642;0.01680323;300.5093;358.7207
D:\IMG\robocam_2018_09_19_18_52_14_400.jpg;-15;0;0;4.720727;78.17811;79.17894;359.9908;297.1505;358.7607
D:\IMG\robocam_2018_09_19_18_52_14_480.jpg;-15;0;0;4.681905;78.34344;78.84586;359.9889;294.4195;358.8268
D:\IMG\robocam_2018_09_19_18_52_14_575.jpg;-15;0;0;4.645898;78.52207;78.42046;0.01835333;291.0261;358.7177
D:\IMG\robocam_2018_09_19_18_52_14_663.jpg;-15;0;0;4.603294;78.64807;78.07694;0.01620921;288.2658;358.711
D:\IMG\robocam_2018_09_19_18_52_14_760.jpg;-15;0;0;4.570925;78.78168;77.64388;359.9899;284.8084;358.7939
D:\IMG\robocam_2018_09_19_18_52_14_851.jpg;-15;0;0;4.532387;78.86687;77.29424;359.9882;282.0963;358.8159
D:\IMG\robocam_2018_09_19_18_52_14_991.jpg;-15;0;0;4.498413;78.97405;76.67934;0.0156635;277.2401;358.8279
D:\IMG\robocam_2018_09_19_18_52_15_107.jpg;-15;0;0;4.428235;79.02076;76.15318;0.01812865;273.0066;358.7382
D:\IMG\robocam_2018_09_19_18_52_15_212.jpg;-15;0;0;4.393039;79.03246;75.71782;359.9915;269.4621;358.7473
D:\IMG\robocam_2018_09_19_18_52_15_259.jpg;-15;0;0;4.356984;79.02725;75.4577;0.01487269;267.3393;358.8195
D:\IMG\robocam_2018_09_19_18_52_15_353.jpg;-15;0;0;4.329213;79.00213;75.11506;-0.005267897;264.5356;358.8012
D:\IMG\robocam_2018_09_19_18_52_15_426.jpg;-15;0;0;4.298324;78.89169;75.02529;355.2708;274.8506;358.7891
D:\IMG\robocam_2018_09_19_18_52_15_517.jpg;-15;0;0;2.435595;78.82903;74.9439;350.4905;282.8396;1.619561
D:\IMG\robocam_2018_09_19_18_52_15_598.jpg;-15;0;0;1.513905;78.80534;74.91158;347.6849;286.9659;3.927469
D:\IMG\robocam_2018_09_19_18_52_15_686.jpg;-15;0;0;1.084534;78.80081;74.89803;345.4774;288.7242;5.851119
D:\IMG\robocam_2018_09_19_18_52_15_773.jpg;-15;0;0;0.6692344;78.80021;74.89243;343.8732;289.0954;6.994782
D:\IMG\robocam_2018_09_19_18_52_15_861.jpg;-15;0;0;0.4273643;78.78891;74.89874;342.0618;286.6379;6.379658
D:\IMG\robocam_2018_09_19_18_52_15_958.jpg;-15;0;0;0.2041636;78.7736;74.91187;340.5091;281.1605;3.960173
D:\IMG\robocam_2018_09_19_18_52_16_046.jpg;-15;0;0;-0.1173097;78.75427;74.92072;340.5243;276.2642;0.930352
D:\IMG\robocam_2018_09_19_18_52_16_144.jpg;-15;0;0;-0.2588619;78.7525;74.92856;342.4236;271.6089;358.275
D:\IMG\robocam_2018_09_19_18_52_16_242.jpg;-15;0;0;-0.5406789;78.76541;74.93855;345.2663;269.2908;357.3976
D:\IMG\robocam_2018_09_19_18_52_16_341.jpg;-10.56203;0;0;-0.6584209;78.7798;74.96648;348.1277;268.9274;357.3202
D:\IMG\robocam_2018_09_19_18_52_16_432.jpg;-6.103347;-0.2972456;0;-0.7917525;78.80537;74.97939;351.1609;272.7179;358.9084
D:\IMG\robocam_2018_09_19_18_52_16_522.jpg;-1.983969;-0.5718708;0;-0.8570977;78.83837;74.98269;356.4483;278.7416;0.7523835
D:\IMG\robocam_2018_09_19_18_52_16_604.jpg;0;-0.8398862;0;-0.9619904;78.84512;74.99362;0.832651;281.3372;0.8070068
D:\IMG\robocam_2018_09_19_18_52_16_717.jpg;0;-1;0;-1.121982;78.8261;75.05395;4.878223;281.7443;359.5608
D:\IMG\robocam_2018_09_19_18_52_16_786.jpg;0;-1;0;-1.115728;78.82029;75.09872;6.06603;281.822;359.4017
D:\IMG\robocam_2018_09_19_18_52_16_875.jpg;0;-1;0;-1.097851;78.80753;75.19229;6.949327;281.2996;359.4954
D:\IMG\robocam_2018_09_19_18_52_17_019.jpg;0;-1;0;-1.101357;78.78476;75.36723;5.544357;280.1574;0.1878871
D:\IMG\robocam_2018_09_19_18_52_17_128.jpg;0;-1;0;-1.066702;78.75637;75.52205;2.659701;279.5696;0.1159348
D:\IMG\robocam_2018_09_19_18_52_17_200.jpg;0;-1;0;-1.076586;78.72994;75.66957;359.3865;279.5472;359.844
D:\IMG\robocam_2018_09_19_18_52_17_285.jpg;0;-1;0;-1.235411;78.71046;75.81693;356.7332;280.021;0.02096187
D:\IMG\robocam_2018_09_19_18_52_17_361.jpg;0;-1;0;-1.294768;78.68748;75.95537;354.8039;280.5826;0.009725333
D:\IMG\robocam_2018_09_19_18_52_17_453.jpg;0;-1;0;-1.347672;78.66473;76.08576;353.6346;281.2922;0.01692706
D:\IMG\robocam_2018_09_19_18_52_17_526.jpg;0;-1;0;-1.410004;78.64214;76.20837;353.2348;282.1389;0.0226572
D:\IMG\robocam_2018_09_19_18_52_17_622.jpg;0;-1;0;-1.478741;78.61464;76.35072;353.8164;283.4052;0.02638539
D:\IMG\robocam_2018_09_19_18_52_17_702.jpg;0;-0.7153398;0;-1.568354;78.59405;76.45509;355.149;284.6185;0.02498184
D:\IMG\robocam_2018_09_19_18_52_17_788.jpg;0;-0.4740147;0;-1.628022;78.57581;76.5496;357.2564;286.0783;0.01873117
D:\IMG\robocam_2018_09_19_18_52_17_896.jpg;-3.830195;-0.2186684;0;-1.663468;78.54253;76.69901;0.6642432;287.8234;359.9715
D:\IMG\robocam_2018_09_19_18_52_17_978.jpg;-8.721109;0;0;-1.829627;78.5113;76.818;1.950885;288.7238;359.9872
D:\IMG\robocam_2018_09_19_18_52_18_059.jpg;-4.99305;0;0.2485373;-1.810745;78.47453;76.94559;2.492242;289.2005;359.9893
D:\IMG\robocam_2018_09_19_18_52_18_144.jpg;-1.363618;0;0.4904994;-1.754205;78.43361;77.07771;2.3631;289.1786;0.0135305
D:\IMG\robocam_2018_09_19_18_52_18_261.jpg;0;0;0;-1.667896;78.36387;77.28724;0.9220387;288.7295;0.002165797
D:\IMG\robocam_2018_09_19_18_52_18_303.jpg;0;0;0;-1.590888;78.34071;77.3558;0.4151784;288.7239;0.01359193
D:\IMG\robocam_2018_09_19_18_52_18_385.jpg;0;0;0;-1.587437;78.29501;77.49057;359.52;288.7226;0.03032476
D:\IMG\robocam_2018_09_19_18_52_18_475.jpg;0;0;0;-1.5811;78.23969;77.65193;358.7919;288.7032;-0.0009523561
D:\IMG\robocam_2018_09_19_18_52_18_560.jpg;0;0;0;-1.576364;78.19795;77.77411;358.6251;288.7044;-0.003169039
D:\IMG\robocam_2018_09_19_18_52_18_647.jpg;0;0;0;-1.578985;78.15839;77.8895;358.8739;288.7003;-0.0003025211
D:\IMG\robocam_2018_09_19_18_52_18_738.jpg;0;0;0;-1.575993;78.10946;78.03239;359.2238;288.688;0.008084564
D:\IMG\robocam_2018_09_19_18_52_18_818.jpg;0;0;0;-1.567845;78.07085;78.14616;359.5077;288.6862;0.03237997
D:\IMG\robocam_2018_09_19_18_52_18_925.jpg;-3.590397;0;0;-1.561151;78.02549;78.28846;359.8617;289.1907;0.1198986
D:\IMG\robocam_2018_09_19_18_52_19_001.jpg;-8.440342;0;0;-1.551481;77.99146;78.40236;0.1374132;290.1766;0.218538
D:\IMG\robocam_2018_09_19_18_52_19_087.jpg;-11.8573;0;0;-1.541455;77.95714;78.51655;0.3468724;291.604;0.2532355
D:\IMG\robocam_2018_09_19_18_52_19_164.jpg;-15;0;0;-1.53052;77.9223;78.63055;0.5025551;293.4374;0.2278191
D:\IMG\robocam_2018_09_19_18_52_19_255.jpg;-15;0;0;-1.518748;77.8745;78.77132;0.640905;295.8191;0.07630011
D:\IMG\robocam_2018_09_19_18_52_19_347.jpg;-15;0;0;-1.507675;77.83244;78.88262;0.6879408;297.7296;359.8881
D:\IMG\robocam_2018_09_19_18_52_19_433.jpg;-10.88013;0;0;-1.497938;77.7843;78.9921;0.6424828;299.2344;359.6301
D:\IMG\robocam_2018_09_19_18_52_19_516.jpg;-6.993635;0;0.2590997;-1.488353;77.72082;79.1211;0.5813512;300.4781;359.3307
D:\IMG\robocam_2018_09_19_18_52_19_609.jpg;-3.257881;0;0.50815;-1.395567;77.67213;79.21371;0.5560088;300.9806;359.2794
D:\IMG\robocam_2018_09_19_18_52_19_695.jpg;0;0;0.7873361;-1.237698;77.62057;79.30579;0.7857365;301.0873;359.4576
D:\IMG\robocam_2018_09_19_18_52_19_789.jpg;0;0;1;-0.9977732;77.593;79.35625;1.270554;301.1295;359.8469
D:\IMG\robocam_2018_09_19_18_52_19_874.jpg;0;0;0;-0.7208123;77.55701;79.41072;1.429805;301.0765;0.1782353
D:\IMG\robocam_2018_09_19_18_52_19_964.jpg;0;0;0;-0.6743146;77.52217;79.4619;0.9160149;301.2077;0.1134899
